eps2,mass,e,flux
0.0002,0.31,335.85475373360737,4.3283991415063234e-16
0.0002,0.31,402.8341215360003,2.237667032480669e-16
0.0002,0.31,483.1711555954168,1.167018184765327e-16
0.0002,0.31,579.5297694973116,5.811170063522984e-17
0.0002,0.31,695.1051399575583,2.8345791402546015e-17
0.0002,0.31,833.7296563980192,1.2560925507102266e-17
0.0002,0.31,1000.0,5.211155264219408e-18
0.0002,0.33,0.13497,0.0
0.0002,0.33,0.16188700853357427,0.0
0.0002,0.33,0.19417206439912238,0.0
0.0002,0.33,0.23289571494674718,0.0
0.0002,0.33,0.27934200632004846,0.0
0.0002,0.33,0.33505106142786867,0.0
0.0002,0.33,0.401870149222468,0.0
0.0002,0.33,0.4820149387016851,0.0
0.0002,0.33,0.578142968770171,0.0
0.0002,0.33,0.6934417701631669,0.0
0.0002,0.33,0.8317345614873042,1.5699763322951565e-09
0.0002,0.33,0.9976070241769568,1.2304944717236236e-09
0.0002,0.33,1.1965593601251292,9.459510512609543e-10
0.0002,0.33,1.4351886741016888,7.089047662079957e-10
0.0002,0.33,1.721407728618132,5.082681750007063e-10
0.0002,0.33,2.064707324980101,3.5420014761731015e-10
0.0002,0.33,2.4764710108793575,2.4100641606725524e-10
0.0002,0.33,2.9703525499842622,1.5549168949851928e-10
0.0002,0.33,3.56272867012689,9.784017733628622e-11
0.0002,0.33,4.273242102864648,5.978134028396878e-11
0.0002,0.33,5.125452921186028,3.818895914386338e-11
0.0002,0.33,6.147619773212385,2.327897780956176e-11
0.0002,0.33,7.373636916997876,1.5188320098124644e-11
0.0002,0.33,8.844158127772937,9.488433930886632e-12
0.0002,0.33,10.607944745521664,6.055157977657079e-12
0.0002,0.33,12.723482563102534,3.5676745058728766e-12
0.0002,0.33,15.260921169665588,2.3626474168072376e-12
0.0002,0.33,18.30440005648556,1.437208628722839e-12
0.0002,0.33,21.954838617072213,8.782722894021896e-13
0.0002,0.33,26.333282555791758,5.071043208083529e-13
0.0002,0.33,31.584917669307885,3.314905239528222e-13
0.0002,0.33,37.883884094713515,2.0075554026572396e-13
0.0002,0.33,45.43905066107897,1.2346737711489615e-13
0.0002,0.33,54.5009408174232,7.557876956367133e-14
0.0002,0.33,65.37003979549537,4.798191836917964e-14
0.0002,0.33,78.40675846642554,2.9557810420407635e-14
0.0002,0.33,94.04338428498275,1.8031710968601412e-14
0.0002,0.33,112.79841560546205,1.1089791040206375e-14
0.0002,0.33,135.29375468396742,6.623759275094918e-15
0.0002,0.33,162.27532947368118,3.908524098935743e-15
0.0002,0.33,194.63782801581382,2.2132696043589226e-15
0.0002,0.33,233.45436559941044,1.292747643629145e-15
0.0002,0.33,280.0120684299615,7.240166498771889e-16
0.0002,0.33,335.85475373360737,3.9753408331901194e-16
0.0002,0.33,402.8341215360003,2.0547070201268343e-16
0.0002,0.33,483.1711555954168,1.0682660048212617e-16
0.0002,0.33,579.5297694973116,5.3197834134080674e-17
0.0002,0.33,695.1051399575583,2.5906940398496766e-17
0.0002,0.33,833.7296563980192,1.1504361783400466e-17
0.0002,0.33,1000.0,4.767680194806904e-18
0.0002,0.35,0.13497,0.0
0.0002,0.35,0.16188700853357427,0.0
0.0002,0.35,0.19417206439912238,0.0
0.0002,0.35,0.23289571494674718,0.0
0.0002,0.35,0.27934200632004846,0.0
0.0002,0.35,0.33505106142786867,0.0
0.0002,0.35,0.401870149222468,0.0
0.0002,0.35,0.4820149387016851,0.0
0.0002,0.35,0.578142968770171,0.0
0.0002,0.35,0.6934417701631669,0.0
0.0002,0.35,0.8317345614873042,1.3676951456578997e-09
0.0002,0.35,0.9976070241769568,1.0756967165939374e-09
0.0002,0.35,1.1965593601251292,8.313350996431069e-10
0.0002,0.35,1.4351886741016888,6.234918622368939e-10
0.0002,0.35,1.721407728618132,4.4617217692364113e-10
0.0002,0.35,2.064707324980101,3.0822710054784077e-10
0.0002,0.35,2.4764710108793575,2.0773138467876377e-10
0.0002,0.35,2.9703525499842622,1.3276837221149298e-10
0.0002,0.35,3.56272867012689,8.286607319413744e-11
0.0002,0.35,4.273242102864648,5.061124261321266e-11
0.0002,0.35,5.125452921186028,3.238593419513968e-11
0.0002,0.35,6.147619773212385,1.985062986643901e-11
0.0002,0.35,7.373636916997876,1.2995101529720216e-11
0.0002,0.35,8.844158127772937,8.131912368021967e-12
0.0002,0.35,10.607944745521664,5.188361724601766e-12
0.0002,0.35,12.723482563102534,3.0555544360264997e-12
0.0002,0.35,15.260921169665588,2.019374821772352e-12
0.0002,0.35,18.30440005648556,1.2273783423593069e-12
0.0002,0.35,21.954838617072213,7.498503257643129e-13
0.0002,0.35,26.333282555791758,4.3544840543796013e-13
0.0002,0.35,31.584917669307885,2.854747448311054e-13
0.0002,0.35,37.883884094713515,1.7415081565161158e-13
0.0002,0.35,45.43905066107897,1.0746677454456677e-13
0.0002,0.35,54.5009408174232,6.622239600543378e-14
0.0002,0.35,65.37003979549537,4.214658513974496e-14
0.0002,0.35,78.40675846642554,2.6034757717038413e-14
0.0002,0.35,94.04338428498275,1.5908504843235816e-14
0.0002,0.35,112.79841560546205,9.797733459087118e-15
0.0002,0.35,135.29375468396742,5.8485632628597114e-15
0.0002,0.35,162.27532947368118,3.4533986580195086e-15
0.0002,0.35,194.63782801581382,1.9581972730551138e-15
0.0002,0.35,233.45436559941044,1.14301780077492e-15
0.0002,0.35,280.0120684299615,6.391227011062979e-16
0.0002,0.35,335.85475373360737,3.5006646279105583e-16
0.0002,0.35,402.8341215360003,1.8110392175591416e-16
0.0002,0.35,483.1711555954168,9.379462499812441e-17
0.0002,0.35,579.5297694973116,4.68007557664011e-17
0.0002,0.35,695.1051399575583,2.2745849512895445e-17
0.0002,0.35,833.7296563980192,1.012929090300598e-17
0.0002,0.35,1000.0,4.188569505611928e-18
0.0002,0.36,0.13497,0.0
0.0002,0.36,0.16188700853357427,0.0
0.0002,0.36,0.19417206439912238,0.0
0.0002,0.36,0.23289571494674718,0.0
0.0002,0.36,0.27934200632004846,0.0
0.0002,0.36,0.33505106142786867,0.0
0.0002,0.36,0.401870149222468,0.0
0.0002,0.36,0.4820149387016851,0.0
0.0002,0.36,0.578142968770171,0.0
0.0002,0.36,0.6934417701631669,0.0
0.0002,0.36,0.8317345614873042,1.2228765993980497e-09
0.0002,0.36,0.9976070241769568,9.637487316908461e-10
0.0002,0.36,1.1965593601251292,7.478688710946423e-10
0.0002,0.36,1.4351886741016888,5.617911248712626e-10
0.0002,0.36,1.721407728618132,4.0204138338015687e-10
0.0002,0.36,2.064707324980101,2.764366401389737e-10
0.0002,0.36,2.4764710108793575,1.8533821927156917e-10
0.0002,0.36,2.9703525499842622,1.178617876739004e-10
0.0002,0.36,3.56272867012689,7.328495564929709e-11
0.0002,0.36,4.273242102864648,4.4848733973533347e-11
0.0002,0.36,5.125452921186028,2.876647847577672e-11
0.0002,0.36,6.147619773212385,1.7686854424809388e-11
0.0002,0.36,7.373636916997876,1.1596609487958121e-11
0.0002,0.36,8.844158127772937,7.258810153280029e-12
0.0002,0.36,10.607944745521664,4.630159155844698e-12
0.0002,0.36,12.723482563102534,2.7298975883857333e-12
0.0002,0.36,15.260921169665588,1.803557213112301e-12
0.0002,0.36,18.30440005648556,1.0977147768551655e-12
0.0002,0.36,21.954838617072213,6.714813189585307e-13
0.0002,0.36,26.333282555791758,3.9217445596418257e-13
0.0002,0.36,31.584917669307885,2.572391085290508e-13
0.0002,0.36,37.883884094713515,1.5746884770284515e-13
0.0002,0.36,45.43905066107897,9.730794284528845e-14
0.0002,0.36,54.5009408174232,6.023348587972706e-14
0.0002,0.36,65.37003979549537,3.84066357816079e-14
0.0002,0.36,78.40675846642554,2.3776787064241738e-14
0.0002,0.36,94.04338428498275,1.4552484682527775e-14
0.0002,0.36,112.79841560546205,8.977507218429983e-15
0.0002,0.36,135.29375468396742,5.360365467301403e-15
0.0002,0.36,162.27532947368118,3.166609110512231e-15
0.0002,0.36,194.63782801581382,1.7944453106640945e-15
0.0002,0.36,233.45436559941044,1.0458549251379612e-15
0.0002,0.36,280.0120684299615,5.841108018649027e-16
0.0002,0.36,335.85475373360737,3.193891692782793e-16
0.0002,0.36,402.8341215360003,1.6539823187857983e-16
0.0002,0.36,483.1711555954168,8.540732010214705e-17
0.0002,0.36,579.5297694973116,4.27305913056328e-17
0.0002,0.36,695.1051399575583,2.0750290986106677e-17
0.0002,0.36,833.7296563980192,9.262345574283963e-18
0.0002,0.36,1000.0,3.819239110804875e-18
0.0002,0.37,0.13497,0.0
0.0002,0.37,0.16188700853357427,0.0
0.0002,0.37,0.19417206439912238,0.0
0.0002,0.37,0.23289571494674718,0.0
0.0002,0.37,0.27934200632004846,0.0
0.0002,0.37,0.33505106142786867,0.0
0.0002,0.37,0.401870149222468,0.0
0.0002,0.37,0.4820149387016851,0.0
0.0002,0.37,0.578142968770171,0.0
0.0002,0.37,0.6934417701631669,0.0
0.0002,0.37,0.8317345614873042,1.030386180388641e-09
0.0002,0.37,0.9976070241769568,8.137257428677429e-10
0.0002,0.37,1.1965593601251292,6.352567173595712e-10
0.0002,0.37,1.4351886741016888,4.78714090513784e-10
0.0002,0.37,1.721407728618132,3.4314742029717837e-10
0.0002,0.37,2.064707324980101,2.3497019565538224e-10
0.0002,0.37,2.4764710108793575,1.5677227005050454e-10
0.0002,0.37,2.9703525499842622,9.920511851652912e-11
0.0002,0.37,3.56272867012689,6.148739341128528e-11
0.0002,0.37,4.273242102864648,3.77795955429399e-11
0.0002,0.37,5.125452921186028,2.431339935963468e-11
0.0002,0.37,6.147619773212385,1.498350457912444e-11
0.0002,0.37,7.373636916997876,9.841663449916076e-12
0.0002,0.37,8.844158127772937,6.175030266963012e-12
0.0002,0.37,10.607944745521664,3.94412427108518e-12
0.0002,0.37,12.723482563102534,2.33432991462369e-12
0.0002,0.37,15.260921169665588,1.5425206679854874e-12
0.0002,0.37,18.30440005648556,9.414750651080463e-13
0.0002,0.37,21.954838617072213,5.768394908130128e-13
0.0002,0.37,26.333282555791758,3.394777433044829e-13
0.0002,0.37,31.584917669307885,2.2268269322639723e-13
0.0002,0.37,37.883884094713515,1.3695296286038491e-13
0.0002,0.37,45.43905066107897,8.481647532533662e-14
0.0002,0.37,54.5009408174232,5.289640862618233e-14
0.0002,0.37,65.37003979549537,3.382671768337187e-14
0.0002,0.37,78.40675846642554,2.1011695388950843e-14
0.0002,0.37,94.04338428498275,1.2894248036833507e-14
0.0002,0.37,112.79841560546205,7.971670298158323e-15
0.0002,0.37,135.29375468396742,4.75434672401685e-15
0.0002,0.37,162.27532947368118,2.806485139927093e-15
0.0002,0.37,194.63782801581382,1.5889205040724606e-15
0.0002,0.37,233.45436559941044,9.24109525495535e-16
0.0002,0.37,280.0120684299615,5.154997922230284e-16
0.0002,0.37,335.85475373360737,2.813658060101466e-16
0.0002,0.37,402.8341215360003,1.4609761746441955e-16
0.0002,0.37,483.1711555954168,7.511858187627577e-17
0.0002,0.37,579.5297694973116,3.77273843083686e-17
0.0002,0.37,695.1051399575583,1.8278238507245095e-17
0.0002,0.37,833.7296563980192,8.174046454633057e-18
0.0002,0.37,1000.0,3.3549697926888254e-18
0.0002,0.38,0.13497,0.0
0.0002,0.38,0.16188700853357427,0.0
0.0002,0.38,0.19417206439912238,0.0
0.0002,0.38,0.23289571494674718,0.0
0.0002,0.38,0.27934200632004846,0.0
0.0002,0.38,0.33505106142786867,0.0
0.0002,0.38,0.401870149222468,0.0
0.0002,0.38,0.4820149387016851,0.0
0.0002,0.38,0.578142968770171,0.0
0.0002,0.38,0.6934417701631669,0.0
0.0002,0.38,0.8317345614873042,7.488761685728902e-10
0.0002,0.38,0.9976070241769568,5.930388354414526e-10
0.0002,0.38,1.1965593601251292,4.684163309088947e-10
0.0002,0.38,1.4351886741016888,3.5482147550181225e-10
0.0002,0.38,1.721407728618132,2.553329507953726e-10
0.0002,0.38,2.064707324980101,1.7453008002950862e-10
0.0002,0.38,2.4764710108793575,1.1620541785686276e-10
0.0002,0.38,2.9703525499842622,7.348053709783819e-11
0.0002,0.38,3.56272867012689,4.5566372528149836e-11
0.0002,0.38,4.273242102864648,2.811523352905509e-11
0.0002,0.38,5.125452921186028,1.8174695689114355e-11
0.0002,0.38,6.147619773212385,1.1262939177424418e-11
0.0002,0.38,7.373636916997876,7.434058380051359e-12
0.0002,0.38,8.844158127772937,4.698292385381573e-12
0.0002,0.38,10.607944745521664,3.0174057042882373e-12
0.0002,0.38,12.723482563102534,1.8076569333102719e-12
0.0002,0.38,15.260921169665588,1.1961376637224563e-12
0.0002,0.38,18.30440005648556,7.344254764742999e-13
0.0002,0.38,21.954838617072213,4.507734403860951e-13
0.0002,0.38,26.333282555791758,2.684466734258103e-13
0.0002,0.38,31.584917669307885,1.7615626184984396e-13
0.0002,0.38,37.883884094713515,1.0940188621680103e-13
0.0002,0.38,45.43905066107897,6.807203040455158e-14
0.0002,0.38,54.5009408174232,4.310142946165836e-14
0.0002,0.38,65.37003979549537,2.772857862592341e-14
0.0002,0.38,78.40675846642554,1.732695542046975e-14
0.0002,0.38,94.04338428498275,1.0662146249810163e-14
0.0002,0.38,112.79841560546205,6.603111792745582e-15
0.0002,0.38,135.29375468396742,3.9233509404174115e-15
0.0002,0.38,162.27532947368118,2.3100636427511083e-15
0.0002,0.38,194.63782801581382,1.3065501630552337e-15
0.0002,0.38,233.45436559941044,7.574974549437026e-16
0.0002,0.38,280.0120684299615,4.2235848024137556e-16
0.0002,0.38,335.85475373360737,2.3010163007309736e-16
0.0002,0.38,402.8341215360003,1.2026612034474778e-16
0.0002,0.38,483.1711555954168,6.130842499798037e-17
0.0002,0.38,579.5297694973116,3.091958741489254e-17
0.0002,0.38,695.1051399575583,1.4885832397401264e-17
0.0002,0.38,833.7296563980192,6.679162445938503e-18
0.0002,0.38,1000.0,2.716194289804119e-18
0.0002,0.39,0.13497,0.0
0.0002,0.39,0.16188700853357427,0.0
0.0002,0.39,0.19417206439912238,0.0
0.0002,0.39,0.23289571494674718,0.0
0.0002,0.39,0.27934200632004846,0.0
0.0002,0.39,0.33505106142786867,0.0
0.0002,0.39,0.401870149222468,0.0
0.0002,0.39,0.4820149387016851,0.0
0.0002,0.39,0.578142968770171,0.0
0.0002,0.39,0.6934417701631669,0.0
0.0002,0.39,0.8317345614873042,0.0
0.0002,0.39,0.9976070241769568,0.0
0.0002,0.39,1.1965593601251292,1.4847306071098204e-11
0.0002,0.39,1.4351886741016888,1.410827976077188e-11
0.0002,0.39,1.721407728618132,1.2707150594821425e-11
0.0002,0.39,2.064707324980101,1.0889755299244303e-11
0.0002,0.39,2.4764710108793575,8.860569822647005e-12
0.0002,0.39,2.9703525499842622,6.8307478702553366e-12
0.0002,0.39,3.56272867012689,5.132230905369034e-12
0.0002,0.39,4.273242102864648,3.6260696539130053e-12
0.0002,0.39,5.125452921186028,2.702835406117392e-12
0.0002,0.39,6.147619773212385,1.9612592484669985e-12
0.0002,0.39,7.373636916997876,1.4504838821660437e-12
0.0002,0.39,8.844158127772937,1.040286822113292e-12
0.0002,0.39,10.607944745521664,7.240899391080704e-13
0.0002,0.39,12.723482563102534,4.964817379480626e-13
0.0002,0.39,15.260921169665588,3.334751340592978e-13
0.0002,0.39,18.30440005648556,2.2061919215810503e-13
0.0002,0.39,21.954838617072213,1.4115619973740181e-13
0.0002,0.39,26.333282555791758,9.84025900735268e-14
0.0002,0.39,31.584917669307885,6.521385592332332e-14
0.0002,0.39,37.883884094713515,4.4085504513192395e-14
0.0002,0.39,45.43905066107897,2.8152743732087842e-14
0.0002,0.39,54.5009408174232,1.94680084529869e-14
0.0002,0.39,65.37003979549537,1.272790225423476e-14
0.0002,0.39,78.40675846642554,8.104522950718797e-15
0.0002,0.39,94.04338428498275,5.057021321967119e-15
0.0002,0.39,112.79841560546205,3.1733750988393592e-15
0.0002,0.39,135.29375468396742,1.8579959953091772e-15
0.0002,0.39,162.27532947368118,1.0874735226059944e-15
0.0002,0.39,194.63782801581382,6.160120187383881e-16
0.0002,0.39,233.45436559941044,3.5054008934515597e-16
0.0002,0.39,280.0120684299615,1.937525571247109e-16
0.0002,0.39,335.85475373360737,1.0337225700609825e-16
0.0002,0.39,402.8341215360003,5.569188921447286e-17
0.0002,0.39,483.1711555954168,2.6610284194297707e-17
0.0002,0.39,579.5297694973116,1.3923443515191653e-17
0.0002,0.39,695.1051399575583,6.463233244241002e-18
0.0002,0.39,833.7296563980192,3.0090352614435515e-18
0.0002,0.39,1000.0,1.1529589831129439e-18
0.0002,0.4,0.13497,0.0
0.0002,0.4,0.16188700853357427,0.0
0.0002,0.4,0.19417206439912238,0.0
0.0002,0.4,0.23289571494674718,0.0
0.0002,0.4,0.27934200632004846,0.0
0.0002,0.4,0.33505106142786867,0.0
0.0002,0.4,0.401870149222468,0.0
0.0002,0.4,0.4820149387016851,0.0
0.0002,0.4,0.578142968770171,0.0
0.0002,0.4,0.6934417701631669,0.0
0.0002,0.4,0.8317345614873042,0.0
0.0002,0.4,0.9976070241769568,0.0
0.0002,0.4,1.1965593601251292,1.4595182480742348e-11
0.0002,0.4,1.4351886741016888,1.3920826428498976e-11
0.0002,0.4,1.721407728618132,1.2529535655138628e-11
0.0002,0.4,2.064707324980101,1.0705266762335075e-11
0.0002,0.4,2.4764710108793575,8.68567331118056e-12
0.0002,0.4,2.9703525499842622,6.672915989295928e-12
0.0002,0.4,3.56272867012689,5.006790114406505e-12
0.0002,0.4,4.273242102864648,3.5348391737993698e-12
0.0002,0.4,5.125452921186028,2.638347252676955e-12
0.0002,0.4,6.147619773212385,1.9169145682283235e-12
0.0002,0.4,7.373636916997876,1.4177126154667363e-12
0.0002,0.4,8.844158127772937,1.0157837129753575e-12
0.0002,0.4,10.607944745521664,7.050132391572872e-13
0.0002,0.4,12.723482563102534,4.824446223571022e-13
0.0002,0.4,15.260921169665588,3.239183909588165e-13
0.0002,0.4,18.30440005648556,2.1433041601262983e-13
0.0002,0.4,21.954838617072213,1.37293133867532e-13
0.0002,0.4,26.333282555791758,9.576112016947235e-14
0.0002,0.4,31.584917669307885,6.34996632956552e-14
0.0002,0.4,37.883884094713515,4.2958844365347114e-14
0.0002,0.4,45.43905066107897,2.746579996821041e-14
0.0002,0.4,54.5009408174232,1.9008840591518814e-14
0.0002,0.4,65.37003979549537,1.243904010689483e-14
0.0002,0.4,78.40675846642554,7.929852514561625e-15
0.0002,0.4,94.04338428498275,4.953217096239224e-15
0.0002,0.4,112.79841560546205,3.110743281973146e-15
0.0002,0.4,135.29375468396742,1.821401995703904e-15
0.0002,0.4,162.27532947368118,1.0664795347605717e-15
0.0002,0.4,194.63782801581382,6.035043543611639e-16
0.0002,0.4,233.45436559941044,3.4335221800343717e-16
0.0002,0.4,280.0120684299615,1.8961933750441844e-16
0.0002,0.4,335.85475373360737,1.0116542054784552e-16
0.0002,0.4,402.8341215360003,5.4498227884008537e-17
0.0002,0.4,483.1711555954168,2.603817710642442e-17
0.0002,0.4,579.5297694973116,1.362218483964242e-17
0.0002,0.4,695.1051399575583,6.322459861879536e-18
0.0002,0.4,833.7296563980192,2.9442877921492596e-18
0.0002,0.4,1000.0,1.1292461042146032e-18
0.0002,0.41,0.13497,0.0
0.0002,0.41,0.16188700853357427,0.0
0.0002,0.41,0.19417206439912238,0.0
0.0002,0.41,0.23289571494674718,0.0
0.0002,0.41,0.27934200632004846,0.0
0.0002,0.41,0.33505106142786867,0.0
0.0002,0.41,0.401870149222468,0.0
0.0002,0.41,0.4820149387016851,0.0
0.0002,0.41,0.578142968770171,0.0
0.0002,0.41,0.6934417701631669,0.0
0.0002,0.41,0.8317345614873042,0.0
0.0002,0.41,0.9976070241769568,0.0
0.0002,0.41,1.1965593601251292,1.4281136859341512e-11
0.0002,0.41,1.4351886741016888,1.3686651621371674e-11
0.0002,0.41,1.721407728618132,1.2313548263730202e-11
0.0002,0.41,2.064707324980101,1.0488582513008213e-11
0.0002,0.41,2.4764710108793575,8.480959341710457e-12
0.0002,0.41,2.9703525499842622,6.489229585317275e-12
0.0002,0.41,3.56272867012689,4.862576600741602e-12
0.0002,0.41,4.273242102864648,3.431567851052053e-12
0.0002,0.41,5.125452921186028,2.56538652489192e-12
0.0002,0.41,6.147619773212385,1.866736942390709e-12
0.0002,0.41,7.373636916997876,1.3805261767395166e-12
0.0002,0.41,8.844158127772937,9.880342967581605e-13
0.0002,0.41,10.607944745521664,6.836864303560784e-13
0.0002,0.41,12.723482563102534,4.669314842214198e-13
0.0002,0.41,15.260921169665588,3.134619043494331e-13
0.0002,0.41,18.30440005648556,2.0745523059818812e-13
0.0002,0.41,21.954838617072213,1.3299753580320612e-13
0.0002,0.41,26.333282555791758,9.282739638632947e-14
0.0002,0.41,31.584917669307885,6.160833313814597e-14
0.0002,0.41,37.883884094713515,4.17179396757927e-14
0.0002,0.41,45.43905066107897,2.6707643537708563e-14
0.0002,0.41,54.5009408174232,1.850164192711819e-14
0.0002,0.41,65.37003979549537,1.2120791041713165e-14
0.0002,0.41,78.40675846642554,7.738531198685529e-15
0.0002,0.41,94.04338428498275,4.8394937146201755e-15
0.0002,0.41,112.79841560546205,3.041673605256747e-15
0.0002,0.41,135.29375468396742,1.7808912711427437e-15
0.0002,0.41,162.27532947368118,1.043270220414435e-15
0.0002,0.41,194.63782801581382,5.896951114045762e-16
0.0002,0.41,233.45436559941044,3.3544436889000623e-16
0.0002,0.41,280.0120684299615,1.850791251772973e-16
0.0002,0.41,335.85475373360737,9.871815256323279e-17
0.0002,0.41,402.8341215360003,5.3172311783484554e-17
0.0002,0.41,483.1711555954168,2.5410243468880618e-17
0.0002,0.41,579.5297694973116,1.3293220546571001e-17
0.0002,0.41,695.1051399575583,6.1690661642810664e-18
0.0002,0.41,833.7296563980192,2.873711911258456e-18
0.0002,0.41,1000.0,1.1034498047774407e-18
0.0002,0.43,0.13497,0.0
0.0002,0.43,0.16188700853357427,0.0
0.0002,0.43,0.19417206439912238,0.0
0.0002,0.43,0.23289571494674718,0.0
0.0002,0.43,0.27934200632004846,0.0
0.0002,0.43,0.33505106142786867,0.0
0.0002,0.43,0.401870149222468,0.0
0.0002,0.43,0.4820149387016851,0.0
0.0002,0.43,0.578142968770171,0.0
0.0002,0.43,0.6934417701631669,0.0
0.0002,0.43,0.8317345614873042,0.0
0.0002,0.43,0.9976070241769568,0.0
0.0002,0.43,1.1965593601251292,1.3425820287851311e-11
0.0002,0.43,1.4351886741016888,1.3037055107909708e-11
0.0002,0.43,1.721407728618132,1.1733021276222214e-11
0.0002,0.43,2.064707324980101,9.935409828535094e-12
0.0002,0.43,2.4764710108793575,7.962738819799227e-12
0.0002,0.43,2.9703525499842622,6.0283366272210585e-12
0.0002,0.43,3.56272867012689,4.503719117159409e-12
0.0002,0.43,4.273242102864648,3.177184187916495e-12
0.0002,0.43,5.125452921186028,2.386024417399852e-12
0.0002,0.43,6.147619773212385,1.7436052384199833e-12
0.0002,0.43,7.373636916997876,1.289172464191587e-12
0.0002,0.43,8.844158127772937,9.20341852312584e-13
0.0002,0.43,10.607944745521664,6.328695933597784e-13
0.0002,0.43,12.723482563102534,4.304819471589945e-13
0.0002,0.43,15.260921169665588,2.889710139639908e-13
0.0002,0.43,18.30440005648556,1.9136165520322328e-13
0.0002,0.43,21.954838617072213,1.2289309680276701e-13
0.0002,0.43,26.333282555791758,8.592472184868147e-14
0.0002,0.43,31.584917669307885,5.716845627757272e-14
0.0002,0.43,37.883884094713515,3.881537195462215e-14
0.0002,0.43,45.43905066107897,2.494667762823389e-14
0.0002,0.43,54.5009408174232,1.7347449434642235e-14
0.0002,0.43,65.37003979549537,1.1410614631702827e-14
0.0002,0.43,78.40675846642554,7.309063412690138e-15
0.0002,0.43,94.04338428498275,4.58056660023465e-15
0.0002,0.43,112.79841560546205,2.883663975657406e-15
0.0002,0.43,135.29375468396742,1.6873698137661412e-15
0.0002,0.43,162.27532947368118,9.889455765561155e-16
0.0002,0.43,194.63782801581382,5.571174945826945e-16
0.0002,0.43,233.45436559941044,3.168963973189137e-16
0.0002,0.43,280.0120684299615,1.7453399824431952e-16
0.0002,0.43,335.85475373360737,9.310456426240928e-17
0.0002,0.43,402.8341215360003,5.014099103744877e-17
0.0002,0.43,483.1711555954168,2.395489901313971e-17
0.0002,0.43,579.5297694973116,1.2531228163062601e-17
0.0002,0.43,695.1051399575583,5.817762418128369e-18
0.0002,0.43,833.7296563980192,2.7120994416618007e-18
0.0002,0.43,1000.0,1.0422891786309975e-18
0.0002,0.45,0.13497,0.0
0.0002,0.45,0.16188700853357427,0.0
0.0002,0.45,0.19417206439912238,0.0
0.0002,0.45,0.23289571494674718,0.0
0.0002,0.45,0.27934200632004846,0.0
0.0002,0.45,0.33505106142786867,0.0
0.0002,0.45,0.401870149222468,0.0
0.0002,0.45,0.4820149387016851,0.0
0.0002,0.45,0.578142968770171,0.0
0.0002,0.45,0.6934417701631669,0.0
0.0002,0.45,0.8317345614873042,0.0
0.0002,0.45,0.9976070241769568,0.0
0.0002,0.45,1.1965593601251292,1.2145447408364653e-11
0.0002,0.45,1.4351886741016888,1.201438115421233e-11
0.0002,0.45,1.721407728618132,1.0840284449334364e-11
0.0002,0.45,2.064707324980101,9.137536170874072e-12
0.0002,0.45,2.4764710108793575,7.246708263467746e-12
0.0002,0.45,2.9703525499842622,5.415708923934389e-12
0.0002,0.45,3.56272867012689,4.030263076979845e-12
0.0002,0.45,4.273242102864648,2.8416139389366797e-12
0.0002,0.45,5.125452921186028,2.148615741534456e-12
0.0002,0.45,6.147619773212385,1.5798859323346724e-12
0.0002,0.45,7.373636916997876,1.1673301469840322e-12
0.0002,0.45,8.844158127772937,8.306911409161531e-13
0.0002,0.45,10.607944745521664,5.67441894796021e-13
0.0002,0.45,12.723482563102534,3.844738383859685e-13
0.0002,0.45,15.260921169665588,2.583209352730901e-13
0.0002,0.45,18.30440005648556,1.7128253613340143e-13
0.0002,0.45,21.954838617072213,1.101979210788031e-13
0.0002,0.45,26.333282555791758,7.722815103830769e-14
0.0002,0.45,31.584917669307885,5.1577028566753575e-14
0.0002,0.45,37.883884094713515,3.518719578462211e-14
0.0002,0.45,45.43905066107897,2.277570334688975e-14
0.0002,0.45,54.5009408174232,1.5917278225217085e-14
0.0002,0.45,65.37003979549537,1.0531401598689087e-14
0.0002,0.45,78.40675846642554,6.783414427992661e-15
0.0002,0.45,94.04338428498275,4.265645743583948e-15
0.0002,0.45,112.79841560546205,2.687759791066984e-15
0.0002,0.45,135.29375468396742,1.5689447384160769e-15
0.0002,0.45,162.27532947368118,9.206029478335738e-16
0.0002,0.45,194.63782801581382,5.168549001848644e-16
0.0002,0.45,233.45436559941044,2.947213044183216e-16
0.0002,0.45,280.0120684299615,1.6216381175817503e-16
0.0002,0.45,335.85475373360737,8.633260466471092e-17
0.0002,0.45,402.8341215360003,4.644395750895603e-17
0.0002,0.45,483.1711555954168,2.22064347616632e-17
0.0002,0.45,579.5297694973116,1.1610101424079821e-17
0.0002,0.45,695.1051399575583,5.381844282695427e-18
0.0002,0.45,833.7296563980192,2.5084997106211536e-18
0.0002,0.45,1000.0,9.662719573396262e-19
0.0002,0.47,0.13497,0.0
0.0002,0.47,0.16188700853357427,0.0
0.0002,0.47,0.19417206439912238,0.0
0.0002,0.47,0.23289571494674718,0.0
0.0002,0.47,0.27934200632004846,0.0
0.0002,0.47,0.33505106142786867,0.0
0.0002,0.47,0.401870149222468,0.0
0.0002,0.47,0.4820149387016851,0.0
0.0002,0.47,0.578142968770171,0.0
0.0002,0.47,0.6934417701631669,0.0
0.0002,0.47,0.8317345614873042,0.0
0.0002,0.47,0.9976070241769568,0.0
0.0002,0.47,1.1965593601251292,0.0
0.0002,0.47,1.4351886741016888,0.0
0.0002,0.47,1.721407728618132,0.0
