eps2,cos_theta,m(GeV),Energy,flux_differential
5e-09,1.0,0.0139660229253468,5.233820570907402,1.7963416335394954e-15
5e-09,1.0,0.0139660229253468,5.879932287106996,1.4094924542212305e-15
5e-09,1.0,0.0139660229253468,6.605806070835402,1.0812311373002163e-15
5e-09,1.0,0.0139660229253468,7.421288497006765,8.278684755244119e-16
5e-09,1.0,0.0139660229253468,8.337441693749241,6.485862741845106e-16
5e-09,1.0,0.0139660229253468,9.366693401651878,4.986750913055409e-16
5e-09,1.0,0.0139660229253468,10.523005557727087,3.779265328224248e-16
5e-09,1.0,0.0139660229253468,11.822063690952728,2.9534400788470395e-16
5e-09,1.0,0.0139660229253468,13.281489698569583,2.286057653077228e-16
5e-09,1.0,0.0139660229253468,14.921080889473224,1.7319218849274258e-16
5e-09,1.0,0.0139660229253468,16.763078537355728,1.3576364420237862e-16
5e-09,1.0,0.0139660229253468,18.83246958655666,1.0626846411728244e-16
5e-09,1.0,0.0139660229253468,21.157325603303395,8.115302911711354e-17
5e-09,1.0,0.0139660229253468,23.769183570259635,6.45232623038375e-17
5e-09,1.0,0.0139660229253468,26.70347368991138,5.132202098426554e-17
5e-09,1.0,0.0139660229253468,30.0,4.011516383384487e-17
5e-09,1.0,0.0149309451731285,0.1,1.0733801211788365e-13
5e-09,1.0,0.0149309451731285,0.1123449344020514,1.0022058354513795e-13
5e-09,1.0,0.0149309451731285,0.1262138428580125,9.343656020228773e-14
5e-09,1.0,0.0149309451731285,0.1417948589651424,8.683880286603577e-14
5e-09,1.0,0.0149309451731285,0.1592993412898707,8.045679711433335e-14
5e-09,1.0,0.0149309451731285,0.1789647404750054,7.43249491084843e-14
5e-09,1.0,0.0149309451731285,0.2010578202894464,6.851748293267852e-14
5e-09,1.0,0.0149309451731285,0.2258782763143731,6.310525187338079e-14
5e-09,1.0,0.0149309451731285,0.2537628013538671,5.816769588217072e-14
5e-09,1.0,0.0149309451731285,0.2850896527178103,5.368392963999978e-14
5e-09,1.0,0.0149309451731285,0.3202837833328603,4.96823770482105e-14
5e-09,1.0,0.0149309451731285,0.3598226062857105,4.61550644329599e-14
5e-09,1.0,0.0149309451731285,0.4042424709954335,4.311471285867623e-14
5e-09,1.0,0.0149309451731285,0.4541459388650518,4.052237861370439e-14
5e-09,1.0,0.0149309451731285,0.5102099571075231,3.8339523742447335e-14
5e-09,1.0,0.0149309451731285,0.573195041625182,3.648585008180157e-14
5e-09,1.0,0.0149309451731285,0.6439555935096224,3.4832564203806734e-14
5e-09,1.0,0.0149309451731285,0.7234514891067266,3.319376075176191e-14
5e-09,1.0,0.0149309451731285,0.8127611008676167,3.1412494430229006e-14
5e-09,1.0,0.0149309451731285,0.9130959256151152,2.938654478720653e-14
5e-09,1.0,0.0149309451731285,1.0258170186601063,2.7070892100654757e-14
5e-09,1.0,0.0149309451731285,1.1524534566987763,2.447346636136962e-14
5e-09,1.0,0.0149309451731285,1.294723079942415,2.166527802233587e-14
5e-09,1.0,0.0149309451731285,1.4545557948495271,1.8763654830786425e-14
5e-09,1.0,0.0149309451731285,1.6341197535649394,1.5956723451335996e-14
5e-09,1.0,0.0149309451731285,1.835850765193496,1.3430200996887613e-14
5e-09,1.0,0.0149309451731285,2.062485337876194,1.126865381019082e-14
5e-09,1.0,0.0149309451731285,2.3170977998889395,9.309022895667572e-15
5e-09,1.0,0.0149309451731285,2.6031420033166066,7.510774190165035e-15
5e-09,1.0,0.0149309451731285,2.9244981760182918,5.970255189904703e-15
5e-09,1.0,0.0149309451731285,3.285525557436941,4.755935908869013e-15
5e-09,1.0,0.0149309451731285,3.6911215322651687,3.801287376529922e-15
5e-09,1.0,0.0149309451731285,4.1467880641233,2.9766955556260487e-15
5e-09,1.0,0.0149309451731285,4.658706330431421,2.297799183284149e-15
5e-09,1.0,0.0149309451731285,5.233820570907402,1.795512482875768e-15
5e-09,1.0,0.0149309451731285,5.879932287106996,1.4095013665061535e-15
5e-09,1.0,0.0149309451731285,6.605806070835402,1.0817423871530606e-15
5e-09,1.0,0.0149309451731285,7.421288497006765,8.277382352788818e-16
5e-09,1.0,0.0149309451731285,8.337441693749241,6.482711188314432e-16
5e-09,1.0,0.0149309451731285,9.366693401651878,4.98821947260921e-16
5e-09,1.0,0.0149309451731285,10.523005557727087,3.779246479908361e-16
5e-09,1.0,0.0149309451731285,11.822063690952728,2.951230598346181e-16
5e-09,1.0,0.0149309451731285,13.281489698569583,2.28605777961834e-16
5e-09,1.0,0.0149309451731285,14.921080889473224,1.7321545328790812e-16
5e-09,1.0,0.0149309451731285,16.763078537355728,1.3565928644701611e-16
5e-09,1.0,0.0149309451731285,18.83246958655666,1.062707290210764e-16
5e-09,1.0,0.0149309451731285,21.157325603303395,8.118226905367216e-17
5e-09,1.0,0.0149309451731285,23.769183570259635,6.447057509051073e-17
5e-09,1.0,0.0149309451731285,26.70347368991138,5.1332074573879054e-17
5e-09,1.0,0.0149309451731285,30.0,4.012609891027095e-17
5e-09,1.0,0.0159625345708383,0.1,1.0527281591652578e-13
5e-09,1.0,0.0159625345708383,0.1123449344020514,9.85680566896452e-14
